opening_eco,opening_name,avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating
C57,Italian Game: Two Knights Defense |  Ulvestad Variation,8.5,50.0,50.0,2,1893.5,1858.0
C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,31.0,50.0,50.0,20,1608.15,1647.45
C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bogoljubov Variation,179.5,0.0,100.0,2,1520.5,1700.0
C58,Italian Game: Two Knights Defense |  Polerio Defense |  Kieseritzky Variation,75.0,100.0,0.0,1,1835.0,1760.0
C59,Italian Game: Two Knights Defense |  Polerio Defense |  Suhle Defense,-270.5,100.0,0.0,2,1742.5,2013.0
C59,Italian Game: Two Knights Defense |  Steinitz Variation,-12.666666666666666,66.66666666666667,33.333333333333336,3,2139.6666666666665,2108.3333333333335
C60,Ruy Lopez,15.678571428571429,50.0,50.0,28,1493.8214285714287,1529.2142857142858
C60,Ruy Lopez: Alapin Defense,232.0,100.0,0.0,1,1414.0,1182.0
C60,Ruy Lopez: Cozio Defense,52.34375,46.875,53.125,32,1574.625,1583.96875
C60,Ruy Lopez: Fianchetto Defense,161.75,0.0,100.0,4,1723.75,1885.5
C60,Ruy Lopez: Nuernberg Variation,124.0,50.0,50.0,4,1701.25,1556.75
C60,Ruy Lopez: Rotary-Albany Gambit,-252.0,100.0,0.0,3,1278.0,1530.0
C60,Ruy Lopez: Schliemann Defense |  Jaenisch Gambit Accepted,216.25,75.0,25.0,4,1610.5,1654.25
C60,Ruy Lopez: Spanish Countergambit,41.0,60.0,40.0,5,1420.2,1380.8
C60,Ruy Lopez: Vinogradov Variation,68.0,66.66666666666667,33.333333333333336,3,1817.3333333333333,1562.6666666666667
C61,Ruy Lopez: Bird Variation,101.71428571428571,42.857142857142854,57.142857142857146,28,1523.1785714285713,1533.1785714285713
C62,Ruy Lopez: Steinitz Defense,82.05940594059406,49.504950495049506,50.495049504950494,101,1665.7524752475247,1626.1089108910892
C62,Ruy Lopez: Steinitz Defense |  Nimzowitsch Attack,76.0,0.0,100.0,2,1573.5,1649.5
C63,Ruy Lopez: Schliemann Defense,71.66666666666667,100.0,0.0,3,1842.3333333333333,1770.6666666666667
C63,Ruy Lopez: Schliemann Defense |  Exchange Variation,-40.0,0.0,100.0,1,1726.0,1686.0
C64,Ruy Lopez: Classical Variation,55.46875,50.0,50.0,32,1574.53125,1568.3125
C64,Ruy Lopez: Classical Variation |  Central Variation,-33.666666666666664,66.66666666666667,33.333333333333336,9,1726.0,1727.2222222222222
C64,Ruy Lopez: Classical Variation |  Modern Main Line,222.0,0.0,100.0,1,1885.0,2107.0
C64,Ruy Lopez: Classical Variation |  Zukertort Gambit,64.5,50.0,50.0,2,2001.0,1987.5
C65,Ruy Lopez: Berlin Defense,67.6,80.0,20.0,10,1698.2,1649.2
C65,Ruy Lopez: Berlin Defense #2,82.45901639344262,45.90163934426229,54.09836065573771,61,1613.5245901639344,1584.311475409836
C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,139.9090909090909,54.54545454545455,45.45454545454545,11,1627.6363636363637,1547.1818181818182
C65,Ruy Lopez: Berlin Defense |  Fishing Pole Variation,-23.0,50.0,50.0,2,1382.5,1765.5
C66,Ruy Lopez: Berlin Defense |  Closed Bernstein Variation,-373.0,100.0,0.0,1,1147.0,1520.0
C66,Ruy Lopez: Berlin Defense |  Closed Wolf Variation,716.0,100.0,0.0,1,2329.0,1613.0
C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,78.0,71.42857142857143,28.571428571428573,21,1742.5238095238096,1656.6190476190477
C67,Ruy Lopez: Berlin Defense |  Minckwitz Variation,736.0,100.0,0.0,1,2086.0,1350.0
C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,76.5,62.5,37.5,8,1842.875,1676.875
C67,Ruy Lopez: Berlin Defense |  Rio de Janeiro Variation,82.0,100.0,0.0,2,2048.0,1966.0
C67,Ruy Lopez: Berlin Defense |  l'Hermet Variation,51.4,60.0,40.0,5,1924.8,2131.8
C68,Ruy Lopez: Columbus Variation,27.0,50.0,50.0,2,1773.0,1586.0
C68,Ruy Lopez: Exchange Variation,80.05555555555556,61.111111111111114,38.888888888888886,36,1493.4166666666667,1421.138888888889
C68,Ruy Lopez: Exchange Variation |  Keres Variation,180.5,75.0,25.0,4,1454.5,1307.0
C68,Ruy Lopez: Exchange Variation |  King's Bishop Variation,70.77777777777777,33.333333333333336,66.66666666666667,9,1517.111111111111,1636.7777777777778
C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,64.85714285714286,76.19047619047619,23.80952380952381,21,1428.857142857143,1472.3809523809523
C69,Ruy Lopez: Exchange Variation |  Bronstein Variation,71.0,100.0,0.0,1,2040.0,1969.0
C69,Ruy Lopez: Exchange Variation |  Gligoric Variation,315.3333333333333,66.66666666666667,33.333333333333336,3,1972.6666666666667,1696.0
C69,Ruy Lopez: Exchange Variation |  Normal Variation,270.3333333333333,33.333333333333336,66.66666666666667,6,1775.1666666666667,1749.1666666666667
C70,Ruy Lopez,41.5,66.66666666666667,33.333333333333336,6,1504.3333333333333,1571.1666666666667
C70,Ruy Lopez: Morphy Defense |  Caro Variation,79.24137931034483,68.96551724137932,31.03448275862069,29,1544.8620689655172,1509.0689655172414
C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,117.75,62.5,37.5,8,1830.875,1835.875
C70,Ruy Lopez: Morphy Defense |  Cozio Defense,-48.0,100.0,0.0,1,1647.0,1695.0
C70,Ruy Lopez: Morphy Defense |  Graz Variation,163.0,87.5,12.5,8,1597.125,1398.125
C70,Ruy Lopez: Morphy Defense |  Norwegian Variation,74.0,100.0,0.0,1,1278.0,1204.0
C70,Ruy Lopez: Morphy Defense |  Norwegian Variation |  Nightingale Gambit,180.0,100.0,0.0,1,1886.0,1706.0
C70,Ruy Lopez: Morphy Defense |  Schliemann Defense Deferred,169.5,0.0,100.0,2,1750.0,1919.5
C71,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense #2,4.333333333333333,33.333333333333336,66.66666666666667,3,1678.0,1714.3333333333333
C71,Ruy Lopez: Noah's Ark Trap,-144.0,100.0,0.0,1,1694.0,1838.0
C72,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,52.833333333333336,50.0,50.0,6,1674.5,1741.0
C74,Ruy Lopez: Morphy Defense |  Jaffe Gambit,347.0,0.0,100.0,1,1694.0,2041.0
C74,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,-82.0,0.0,100.0,1,1895.0,1813.0
C77,Ruy Lopez: Morphy Defense |  Anderssen Variation,158.31578947368422,47.36842105263158,52.63157894736842,19,1870.7368421052631,1777.8947368421052
C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,-91.33333333333333,66.66666666666667,33.333333333333336,3,1566.6666666666667,1583.3333333333333
C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,305.2857142857143,21.428571428571427,78.57142857142857,14,1513.9285714285713,1866.642857142857
C77,Ruy Lopez: Morphy Defense |  Wormald Attack,486.0,0.0,100.0,1,1778.0,2264.0
C78,Ruy Lopez: Closed Variations |  Martinez Variation,428.0,100.0,0.0,1,2121.0,1693.0
C78,Ruy Lopez: Closed Variations |  Morphy Attack,-63.0,100.0,0.0,1,1264.0,1327.0
C78,Ruy Lopez: Morphy Defense,72.3,50.0,50.0,10,1787.5,1841.6
C78,Ruy Lopez: Morphy Defense #2,-130.33333333333334,66.66666666666667,33.333333333333336,3,1848.6666666666667,1690.3333333333333
C78,Ruy Lopez: Morphy Defense |  Arkhangelsk Variation,180.0,0.0,100.0,1,1103.0,1283.0
C78,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10.4,100.0,0.0,5,1517.8,1507.4
C79,Ruy Lopez: Central Countergambit,548.0,100.0,0.0,1,1798.0,1250.0
C79,Ruy Lopez: Morphy Defense |  Steinitz Deferred,-19.75,100.0,0.0,4,1651.5,1671.25
C80,Ruy Lopez: Open Variations,-64.0,100.0,0.0,1,1591.0,1655.0
C80,Ruy Lopez: Open Variations |  Open Variation,-224.0,0.0,100.0,1,1833.0,1609.0
C80,Ruy Lopez: Open Variations |  Riga Variation,84.0,100.0,0.0,1,2415.0,2331.0
C80,Ruy Lopez: Open |  6.d4,164.0,100.0,0.0,2,1466.5,1302.5
C81,Ruy Lopez: Open Variations |  Howell Attack #2,296.5,0.0,100.0,2,2065.5,2362.0
C84,Ruy Lopez: Closed Variations,125.33333333333333,66.66666666666667,33.333333333333336,3,1416.3333333333333,1205.6666666666667
C88,Ruy Lopez: Closed,81.83333333333333,0.0,100.0,6,1782.8333333333333,1864.6666666666667
C88,Ruy Lopez: Closed Variations |  Rosen Attack,-200.0,0.0,100.0,1,1558.0,1358.0
C88,Ruy Lopez: Closed |  7...O-O,-26.5,50.0,50.0,2,1653.5,1685.0
C88,Ruy Lopez: Closed |  8.c3,23.0,50.0,50.0,2,1925.0,1882.0
C88,Ruy Lopez: Noah's Ark Trap,95.0,0.0,100.0,1,1878.0,1973.0
C89,Ruy Lopez: Marshall Attack |  Modern Main Line,42.666666666666664,33.333333333333336,66.66666666666667,3,1897.3333333333333,1979.3333333333333
C89,Ruy Lopez: Marshall Attack |  Modern Variation,235.0,0.0,100.0,1,1807.0,2042.0
C91,Ruy Lopez: Closed Variations |  Bogoljubov Variation,162.5,50.0,50.0,2,2078.0,1986.5
C91,Ruy Lopez: Closed Variations |  Yates Variation,38.0,0.0,100.0,2,1232.0,1270.0
C91,Ruy Lopez: Closed Variations |  Yates Variation |  Short Attack,614.0,0.0,100.0,1,1679.0,2293.0
C92,Ruy Lopez: Closed Variations |  Flohr System,-20.5,0.0,100.0,2,1846.5,1826.0
D00,Amazon Attack,41.666666666666664,33.333333333333336,66.66666666666667,3,1177.0,1216.6666666666667
D00,Amazon Attack: Siberian Attack,5.0,100.0,0.0,1,1483.0,1478.0
D00,Blackmar-Diemer Gambit,19.333333333333332,38.888888888888886,61.111111111111114,18,1464.2222222222222,1438.0
D00,Blackmar-Diemer Gambit Declined |  Brombacher Countergambit,159.0,0.0,100.0,1,1935.0,2094.0
D00,Blackmar-Diemer Gambit Declined |  Lamb Defense,72.33333333333333,66.66666666666667,33.333333333333336,3,1537.3333333333333,1425.6666666666667
D00,Blackmar-Diemer Gambit Declined |  Weinsbach Declination,107.0,100.0,0.0,1,1500.0,1393.0
D00,Blackmar-Diemer Gambit: Euwe Defense,-9.0,100.0,0.0,1,1878.0,1887.0
D00,Blackmar-Diemer Gambit: Gedult Gambit,104.5,16.666666666666668,83.33333333333333,6,1208.6666666666667,1315.8333333333333
D00,Blackmar-Diemer Gambit: Netherlands Variation,70.0,50.0,50.0,2,1478.0,1402.0
D00,Blackmar-Diemer Gambit: Pietrowsky Defense,130.5,100.0,0.0,2,1490.0,1359.5
D00,Blackmar-Diemer Gambit: Ryder Gambit,195.83333333333334,66.66666666666667,33.333333333333336,6,1477.1666666666667,1519.6666666666667
D00,Blackmar-Diemer Gambit: Tartakower Variation,591.0,100.0,0.0,1,1569.0,978.0
D00,Blackmar-Diemer Gambit: Teichmann Variation,64.33333333333333,66.66666666666667,33.333333333333336,3,1788.3333333333333,1804.0
D00,Blackmar-Diemer Gambit: Vienna Variation,202.0,50.0,50.0,2,1406.0,1522.0
D00,Blackmar-Diemer Gambit: Zeller Defense,-103.0,100.0,0.0,2,1366.0,1469.0
D00,Blackmar-Diemer Gambit: von Popiel Gambit,179.0,50.0,50.0,2,1969.5,2142.5
D00,Queen's Pawn Game,168.09345794392524,35.51401869158879,64.48598130841121,107,1421.411214953271,1534.0093457943926
D00,Queen's Pawn Game #2,102.79069767441861,48.83720930232558,51.16279069767442,86,1451.4651162790697,1474.6046511627908
D00,Queen's Pawn Game #3,123.45,42.5,57.5,40,1478.6,1555.55
D00,Queen's Pawn Game: Chigorin Variation,14.128205128205128,53.84615384615385,46.15384615384615,39,1413.6153846153845,1439.4358974358975
D00,Queen's Pawn Game: Levitsky Attack,79.4,66.66666666666667,33.333333333333336,15,1646.7333333333333,1664.0
D00,Queen's Pawn Game: Mason Attack,51.59550561797753,51.68539325842696,48.31460674157304,178,1644.3202247191011,1619.2640449438202
D00,Queen's Pawn Game: Steinitz Countergambit,151.26666666666668,60.0,40.0,15,1652.2,1594.2666666666667
D00,Queen's Pawn Game: Stonewall Attack,172.6,40.0,60.0,15,1713.7333333333333,1789.1333333333334
D00,Queen's Pawn Game: Veresov Attack |  Alburt Defense,81.33333333333333,33.333333333333336,66.66666666666667,3,1506.3333333333333,1532.3333333333333
D00,Queen's Pawn Game: Veresov Attack |  Anti-Veresov,401.0,0.0,100.0,1,1263.0,1664.0
D00,Queen's Pawn Game: Veresov Attack |  Shaviliuk Gambit,48.0,100.0,0.0,1,1221.0,1173.0
D00,Queen's Pawn Game: Zurich Gambit,198.5,50.0,50.0,2,1483.0,1212.5
D00,Queen's Pawn Opening: Veresov |  Richter Attack,11.0,70.0,30.0,10,1377.3,1446.1
D01,Queen's Pawn Game: Chigorin Variation,106.62962962962963,33.333333333333336,66.66666666666667,54,1432.4074074074074,1569.1851851851852
D01,Queen's Pawn Game: Veresov Attack |  Boyce Defense,-19.0,100.0,0.0,1,1262.0,1281.0
D01,Queen's Pawn Game: Veresov Attack |  Classical Defense,54.2,40.0,60.0,5,1446.2,1673.2
D01,Queen's Pawn Game: Veresov Attack |  Veresov Variation,283.0,0.0,100.0,1,1145.0,1428.0
D01,Richter-Veresov Attack,248.16666666666666,33.333333333333336,66.66666666666667,6,1524.6666666666667,1596.5
D01,Richter-Veresov Attack #2,-20.5,100.0,0.0,2,1654.5,1675.0
D02,Queen's Gambit Refused: Baltic Defense,86.7,60.0,40.0,10,1538.3,1450.0
D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Chigorin,120.0,0.0,100.0,1,2037.0,2157.0
D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,38.833333333333336,83.33333333333333,16.666666666666668,6,1943.1666666666667,1850.6666666666667
D02,Queen's Gambit Refused: Baltic Defense |  Queen Attack,-195.0,0.0,100.0,1,2060.0,1865.0
D02,Queen's Pawn Game: Anti-Torre,74.625,37.5,62.5,16,1662.1875,1596.8125
D02,Queen's Pawn Game: Barry Attack |  Gruenfeld Variation,449.0,100.0,0.0,1,2255.0,1806.0
D02,Queen's Pawn Game: Chigorin Variation,76.02439024390245,54.8780487804878,45.1219512195122,82,1586.5487804878048,1540.1097560975609
D02,Queen's Pawn Game: Krause Variation,21.058823529411764,47.05882352941177,52.94117647058823,17,1645.2941176470588,1586.8235294117646
D02,Queen's Pawn Game: London System,93.34375,45.3125,54.6875,64,1736.375,1715.9375
D02,Queen's Pawn Game: Symmetrical Variation,62.92307692307692,46.15384615384615,53.84615384615385,39,1723.8461538461538,1684.1025641025642
D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,105.4,50.0,50.0,10,1761.7,1666.3
D02,Queen's Pawn Game: Zukertort Variation,72.29113924050633,59.49367088607595,40.50632911392405,79,1650.2151898734178,1607.5696202531647
D03,Queen's Pawn Game: Torre Attack,120.22222222222223,33.333333333333336,66.66666666666667,9,1684.2222222222222,1795.111111111111
D03,Queen's Pawn Game: Torre Attack |  Gruenfeld Variation,207.0,0.0,100.0,1,1205.0,1412.0
D03,Queen's Pawn Game: Torre Attack |  Gruenfeld Variation |  Main Line,136.0,100.0,0.0,3,2221.0,2085.0
D04,Queen's Pawn Game: Colle System,94.8,40.0,60.0,25,1562.72,1589.76
D04,Queen's Pawn Game: Colle System |  Anti-Colle,126.0,16.666666666666668,83.33333333333333,6,1658.3333333333333,1760.0
D05,Colle System,84.75,33.333333333333336,66.66666666666667,12,1528.1666666666667,1534.4166666666667
D05,Colle System #2,55.57142857142857,28.571428571428573,71.42857142857143,7,1484.142857142857,1454.5714285714287
D05,Colle System: Traditional Colle,-128.5,50.0,50.0,2,1880.0,2088.5
D05,Rubinstein Opening,406.0,100.0,0.0,1,1904.0,1498.0
D06,Queen's Gambit,97.75,66.66666666666667,33.333333333333336,12,1518.9166666666667,1449.6666666666667
D06,Queen's Gambit Refused: Austrian Attack |  Salvio Countergambit,-218.0,0.0,100.0,1,1621.0,1403.0
D06,Queen's Gambit Refused: Austrian Defense,90.36363636363636,54.54545454545455,45.45454545454545,11,1551.909090909091,1513.3636363636363
D06,Queen's Gambit Refused: Chigorin Defense |  Lazard Gambit,-70.0,50.0,50.0,2,1654.0,1652.0
D06,Queen's Gambit Refused: Chigorin Defense |  Modern Gambit,74.22222222222223,44.44444444444444,55.55555555555556,9,1572.5555555555557,1487.888888888889
D06,Queen's Gambit Refused: Marshall Defense,69.16504854368932,72.81553398058253,27.184466019417474,103,1628.3203883495146,1565.7766990291261
D07,Queen's Gambit Refused: Chigorin Defense,199.5,25.0,75.0,4,1586.5,1657.5
D07,Queen's Gambit Refused: Chigorin Defense #2,-21.875,75.0,25.0,8,1719.875,1626.0
D07,Queen's Gambit Refused: Chigorin Defense #3,69.66666666666667,22.22222222222222,77.77777777777777,9,1580.7777777777778,1622.2222222222222
D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,19.5,66.66666666666667,33.333333333333336,6,1620.0,1497.5
D07,Queen's Gambit Refused: Chigorin Defense |  Janowski Variation,67.11111111111111,55.55555555555556,44.44444444444444,9,1391.4444444444443,1366.5555555555557
D07,Queen's Gambit Refused: Chigorin Defense |  Main Line,225.0,100.0,0.0,1,2235.0,2010.0
D08,Queen's Gambit Refused: Albin Countergambit,-32.416666666666664,50.0,50.0,12,1606.8333333333333,1572.75
D08,Queen's Gambit Refused: Albin Countergambit |  Lasker Trap,-3.0,100.0,0.0,2,1604.5,1607.5
D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line,-0.4444444444444444,66.66666666666667,33.333333333333336,9,1888.5555555555557,1778.5555555555557
D10,Slav Defense,108.63333333333334,43.333333333333336,56.666666666666664,30,1582.0,1537.5666666666666
D10,Slav Defense #2,114.24242424242425,42.42424242424242,57.57575757575758,33,1714.6363636363637,1738.7575757575758
D10,Slav Defense #3,79.72727272727273,45.45454545454545,54.54545454545455,11,1621.090909090909,1405.7272727272727
D10,Slav Defense: Exchange Variation,108.23076923076923,23.076923076923077,76.92307692307692,13,1462.8461538461538,1541.6923076923076
D10,Slav Defense: Slav Gambit |  Alekhine Attack,-11.5,100.0,0.0,2,1541.5,1553.0
D10,Slav Defense: Winawer Countergambit,-20.0,0.0,100.0,1,1838.0,1818.0
D11,Slav Defense: Bonet Gambit,264.4,40.0,60.0,5,1665.8,1769.4
D11,Slav Defense: Modern,222.0,100.0,0.0,4,1920.0,1698.0
D11,Slav Defense: Modern Line,104.16666666666667,50.0,50.0,18,1705.5,1716.4444444444443
D11,Slav Defense: Quiet Variation,-31.333333333333332,33.333333333333336,66.66666666666667,6,1582.5,1615.5
D12,Slav Defense: Exchange Variation |  Schallopp Variation,-43.666666666666664,33.333333333333336,66.66666666666667,3,1807.0,1711.3333333333333
D12,Slav Defense: Quiet Variation |  Pin Defense,148.375,62.5,37.5,8,1823.375,1816.25
D12,Slav Defense: Quiet Variation |  Schallopp Defense,203.0,50.0,50.0,6,1669.5,1713.5
D13,Slav Defense: Exchange Variation,108.0,100.0,0.0,1,2213.0,2105.0
D14,Slav Defense: Exchange Variation |  Symmetrical Line,-417.5,50.0,50.0,2,1819.5,2097.0
D15,Slav Defense: Alekhine Variation,-42.0,0.0,100.0,1,1677.0,1635.0
D15,Slav Defense: Chameleon Variation,344.0,50.0,50.0,2,1748.5,2120.5
D15,Slav Defense: Geller Gambit #2,-195.0,0.0,100.0,1,1853.0,1658.0
D15,Slav Defense: Schlechter Variation,10.666666666666666,66.66666666666667,33.333333333333336,3,1533.3333333333333,1521.3333333333333
D15,Slav Defense: Three Knights Variation,110.61290322580645,61.29032258064516,38.70967741935484,31,1748.4516129032259,1580.9354838709678
D15,Slav Defense: Two Knights Attack,-52.0,100.0,0.0,1,1894.0,1946.0
D16,Slav Defense: Soultanbeieff Variation,41.0,100.0,0.0,1,1671.0,1630.0
D17,Slav Defense: Czech Variation,-72.0,50.0,50.0,2,1754.5,1795.5
D17,Slav Defense: Czech Variation |  Wiesbaden Variation,71.5,0.0,100.0,2,1922.5,1994.0
D18,Slav Defense: Czech Variation |  Classical System,64.5,50.0,50.0,2,2038.0,2023.5
D19,Queen's Gambit Declined: Slav |  Dutch Variation,336.0,100.0,0.0,1,1989.0,1653.0
D20,Queen's Gambit Accepted,69.48717948717949,56.41025641025641,43.58974358974359,39,1570.974358974359,1589.7435897435898
D20,Queen's Gambit Accepted: Accelerated Mannheim Variation,-56.0,20.0,80.0,5,1427.2,1394.4
D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,-7.875,25.0,75.0,8,1409.0,1430.875
D20,Queen's Gambit Accepted: Central Variation |  McDonnell Defense,233.6,60.0,40.0,5,1443.2,1374.0
D20,Queen's Gambit Accepted: Central Variation |  McDonnell Defense |  Somov Gambit,256.0,0.0,100.0,1,1166.0,1422.0
D20,Queen's Gambit Accepted: Central Variation |  Modern Defense,68.33333333333333,83.33333333333333,16.666666666666668,6,1406.6666666666667,1370.0
D20,Queen's Gambit Accepted: Central Variation |  Rubinstein Defense,107.0,100.0,0.0,1,1412.0,1305.0
D20,Queen's Gambit Accepted: Central Variation |  Rubinstein Defense |  Yefimov Gambit,70.0,0.0,100.0,1,1819.0,1889.0
D20,Queen's Gambit Accepted: Old Variation,78.52222222222223,55.55555555555556,44.44444444444444,90,1630.611111111111,1569.6222222222223
D20,Queen's Gambit Accepted: Saduleto Variation,-20.46153846153846,46.15384615384615,53.84615384615385,13,1588.076923076923,1513.0
D20,Queen's Gambit Accepted: Schwartz Defense,-26.0,0.0,100.0,1,1393.0,1367.0
D21,Queen's Gambit Accepted: Gunsberg Defense,-267.0,0.0,100.0,1,1426.0,1159.0
D21,Queen's Gambit Accepted: Normal Variation,120.0,60.0,40.0,5,1672.4,1623.2
D21,Queen's Gambit Accepted: Rosenthal Variation,132.2,80.0,20.0,15,1673.8666666666666,1533.0
D21,Queen's Gambit Accepted: Slav Gambit,88.0,100.0,0.0,3,1624.0,1536.0
D22,Queen's Gambit Accepted: Alekhine Defense |  Haberditz Variation,369.0,0.0,100.0,1,1661.0,2030.0
D24,Queen's Gambit Accepted: Bogoljubov Defense,70.0,0.0,100.0,1,1550.0,1620.0
D24,Queen's Gambit Accepted: Gunsberg Defense |  Prianishenmo Gambit,-128.0,100.0,0.0,1,1696.0,1824.0
D24,Queen's Gambit Accepted: Showalter Variation,-2.0,50.0,50.0,2,1989.0,1934.0
D25,Queen's Gambit Accepted: Normal Variation,71.14285714285714,42.857142857142854,57.142857142857146,7,1831.142857142857,1751.142857142857
D26,Queen's Gambit Accepted: Classical Defense,-145.0,100.0,0.0,1,1859.0,2004.0
D26,Queen's Gambit Accepted: Classical Defense |  Steinitz Variation |  Exchange Variation,92.5,100.0,0.0,2,1916.5,1824.0
D26,Queen's Gambit Accepted: Normal Variation |  Traditional System,255.0,100.0,0.0,1,1740.0,1485.0
D30,Queen's Gambit Declined,126.26373626373626,58.24175824175824,41.75824175824176,91,1600.5824175824175,1604.8021978021977
D30,Queen's Gambit Declined: Capablanca,-16.0,100.0,0.0,1,1795.0,1811.0
D30,Queen's Gambit Declined: Hastings Variation,-46.0,100.0,0.0,2,2194.0,2240.0
D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,36.4,40.0,60.0,10,1666.6,1650.6
D30,Queen's Gambit Declined: Traditional Variation,135.26666666666668,66.66666666666667,33.333333333333336,15,1818.2,1739.7333333333333
D30,Queen's Gambit Declined: Vienna Variation,63.0,0.0,100.0,1,1384.0,1447.0
D30,Semi-Slav Defense: Quiet Variation,352.0,0.0,100.0,1,1868.0,2220.0
D31,Queen's Gambit Declined: Alapin Variation,-65.0,100.0,0.0,1,1595.0,1660.0
D31,Queen's Gambit Declined: Charousek (Petrosian) Variation,-184.33333333333334,66.66666666666667,33.333333333333336,3,1605.0,1803.3333333333333
D31,Queen's Gambit Declined: Janowski Variation,286.0,100.0,0.0,1,2082.0,1796.0
D31,Queen's Gambit Declined: Queen's Knight Variation,83.51612903225806,58.064516129032256,41.935483870967744,31,1651.258064516129,1570.7096774193549
D31,Semi-Slav Defense: Accelerated Move Order,97.04761904761905,47.61904761904762,52.38095238095238,21,1709.7619047619048,1654.7142857142858
D31,Semi-Slav Defense: Marshall Gambit,40.0,80.0,20.0,5,1953.6,1969.2
D31,Semi-Slav Defense: Marshall Gambit |  Main Line,46.0,0.0,100.0,1,1817.0,1863.0
D31,Semi-Slav Defense: Noteboom Variation,201.0,100.0,0.0,1,1728.0,1527.0
D31,Semi-Slav Defense: Noteboom Variation |  Abrahams Variation,0.0,0.0,100.0,1,1900.0,1900.0
D32,Queen's Gambit Declined: Tarrasch Defense: 4.cxd5 exd5,-7.0,100.0,0.0,2,1690.0,1697.0
D32,Tarrasch Defense,-70.33333333333333,50.0,50.0,6,1454.0,1419.3333333333333
D32,Tarrasch Defense: Symmetrical Variation,81.75,37.5,62.5,8,1701.5,1731.75
D32,Tarrasch Defense: Two Knights Variation,163.75,75.0,25.0,4,1958.5,1794.25
D34,Tarrasch Defense: Classical Variation,154.0,0.0,100.0,2,1782.5,1936.5
D34,Tarrasch Defense: Classical Variation |  Advance Variation,217.0,0.0,100.0,1,2136.0,2353.0
D35,Queen's Gambit Declined: Exchange Variation,14.909090909090908,54.54545454545455,45.45454545454545,11,1584.8181818181818,1575.909090909091
D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation,147.83333333333334,0.0,100.0,6,2048.5,2196.3333333333335
D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,107.36363636363636,54.54545454545455,45.45454545454545,11,1725.7272727272727,1599.2727272727273
D35,Queen's Gambit Declined: Harrwitz Attack,29.833333333333332,83.33333333333333,16.666666666666668,6,1658.3333333333333,1672.5
D35,Queen's Gambit Declined: Normal Defense,55.4,40.0,60.0,25,1720.8,1715.32
D36,Queen's Gambit Declined: Exchange Variation |  Reshevsky Variation,-186.0,0.0,100.0,1,2184.0,1998.0
D37,Queen's Gambit Declined: Barmen Variation,277.0,100.0,0.0,1,1939.0,1662.0
D37,Queen's Gambit Declined: Harrwitz Attack,26.0,33.333333333333336,66.66666666666667,3,1869.6666666666667,1891.6666666666667
D37,Queen's Gambit Declined: Harrwitz Attack |  Orthodox Defense,219.0,0.0,100.0,2,1747.5,1966.5
D37,Queen's Gambit Declined: Harrwitz Attack |  Two Knights Defense,310.5,50.0,50.0,2,1551.0,1841.5
D37,Queen's Gambit Declined: Three Knights Variation,120.0,57.142857142857146,42.857142857142854,14,1778.7142857142858,1760.857142857143
D38,Queen's Gambit Declined: Ragozin Defense |  Alekhine Variation,735.0,100.0,0.0,1,2235.0,1500.0
D40,Queen's Gambit Declined: Semi-Tarrasch Defense |  Pillsbury Variation,-148.5,0.0,100.0,2,1719.5,1571.0
D41,Queen's Gambit Declined: Semi-Tarrasch |  5.cxd5,-161.25,0.0,100.0,4,1869.75,1708.5
D43,Semi-Slav Defense,84.36363636363636,40.90909090909091,59.09090909090909,22,1752.2272727272727,1746.7727272727273
D44,Queen's Gambit Declined: Vienna Variation,476.0,100.0,0.0,2,1942.0,1466.0
D44,Queen's Gambit Declined: Vienna Variation |  Quiet Variation,135.66666666666666,100.0,0.0,3,1534.3333333333333,1398.6666666666667
D44,Semi-Slav Defense: Anti-Moscow Gambit,32.0,100.0,0.0,1,1643.0,1611.0
D45,Semi-Slav Defense: Main Line,82.72727272727273,54.54545454545455,45.45454545454545,11,1691.2727272727273,1724.0
